      4181 2.090500e-02     1.88136348618775386e+01
      4201 2.100500e-02     1.88162394481388731e+01
      4221 2.110500e-02     1.88081487992829217e+01
      4241 2.120500e-02     1.87759985923840524e+01
      4261 2.130500e-02     1.88259358066476814e+01
      4281 2.140500e-02     1.89475595114251973e+01
      4301 2.150500e-02     1.90438171204535465e+01
      4321 2.160500e-02     1.90944152591043128e+01
      4341 2.170500e-02     1.91489478483607733e+01
      4361 2.180500e-02     1.92361067269647954e+01
      4381 2.190500e-02     1.92867849035364607e+01
      4401 2.200500e-02     1.93310517187701763e+01
      4421 2.210500e-02     1.94106220772333380e+01
      4441 2.220500e-02     1.94767893170161095e+01
      4461 2.230500e-02     1.94858532440405625e+01
      4481 2.240500e-02     1.94917350766920947e+01
      4501 2.250500e-02     1.95165756696887200e+01
      4521 2.260500e-02     1.95500223012441943e+01
      4541 2.270500e-02     1.95463690434226400e+01
      4561 2.280500e-02     1.95501617773358980e+01
      4581 2.290500e-02     1.95401583010525037e+01
      4601 2.300500e-02     1.94975930472470615e+01
      4621 2.310500e-02     1.94859923111711097e+01
      4641 2.320500e-02     1.94787924801992425e+01
      4661 2.330500e-02     1.95108955527083197e+01
      4681 2.340500e-02     1.95481227414678500e+01
      4701 2.350500e-02     1.95942824655569900e+01
      4721 2.360500e-02     1.96518973874666045e+01
      4741 2.370500e-02     1.97165548032373188e+01
      4761 2.380500e-02     1.97733001295861648e+01
      4781 2.390500e-02     1.98484181290630701e+01
      4801 2.400500e-02     1.98944940232177885e+01
      4821 2.410500e-02     1.99081417407257888e+01
      4841 2.420500e-02     1.99616881077685626e+01
      4861 2.430500e-02     1.99685497388872903e+01
      4881 2.440500e-02     1.99321225949586918e+01
      4901 2.450500e-02     1.99077261908791137e+01
      4921 2.460500e-02     1.98911426487412761e+01
      4941 2.470500e-02     1.98800697368508352e+01
      4961 2.480500e-02     1.98818408254405021e+01
      4981 2.490500e-02     1.99448184563670310e+01
      5001 2.500500e-02     1.99886052473993985e+01
      5021 2.510500e-02     1.99741152639318678e+01
      5041 2.520500e-02     1.99428697850206689e+01
      5061 2.530500e-02     1.99352646085081737e+01
      5081 2.540500e-02     1.99220971931780042e+01
      5101 2.550500e-02     1.98599365742200291e+01
      5121 2.560500e-02     1.98145957136891617e+01
      5141 2.570500e-02     1.98002296648650464e+01
      5161 2.580500e-02     1.98203851430683216e+01
      5181 2.590500e-02     1.97949474811825539e+01
      5201 2.600500e-02     1.97347697969180125e+01
      5221 2.610500e-02     1.96903671993129272e+01
      5241 2.620500e-02     1.96514346920204233e+01
      5261 2.630500e-02     1.95948197410426488e+01
      5281 2.640500e-02     1.95539106703940746e+01
      5301 2.650500e-02     1.95405378139822083e+01
      5321 2.660500e-02     1.95167235100341152e+01
      5341 2.670500e-02     1.94398944280358599e+01
      5361 2.680500e-02     1.93499557860726412e+01
      5381 2.690500e-02     1.93333435535718827e+01
      5401 2.700500e-02     1.93650297730327594e+01
      5421 2.710500e-02     1.94654156124157112e+01
      5441 2.720500e-02     1.94140310051249116e+01
      5461 2.730500e-02     1.93774133369353194e+01
      5481 2.740500e-02     1.94310874676976582e+01
      5501 2.750500e-02     1.94745330571951740e+01
      5521 2.760500e-02     1.94310876141874616e+01
      5541 2.770500e-02     1.94090366954726861e+01
      5561 2.780500e-02     1.93688262426740252e+01
      5581 2.790500e-02     1.93232707743213048e+01
      5601 2.800500e-02     1.92326636478657953e+01
      5621 2.810500e-02     1.91105587657001372e+01
      5641 2.820500e-02     1.91000759069007628e+01
      5661 2.830500e-02     1.92143898012638807e+01
      5681 2.840500e-02     1.92421144499436600e+01
      5701 2.850500e-02     1.93118838687267740e+01
      5721 2.860500e-02     1.92985366482600504e+01
      5741 2.870500e-02     1.93324349044029233e+01
      5761 2.880500e-02     1.94535992915221030e+01
      5781 2.890500e-02     1.95046968224983388e+01
      5801 2.900500e-02     1.95112228195550550e+01
      5821 2.910500e-02     1.95001882461324243e+01
      5841 2.920500e-02     1.95475152271669650e+01
      5861 2.930500e-02     1.96027607297181277e+01
      5881 2.940500e-02     1.96079645194867140e+01
      5901 2.950500e-02     1.95243973225940266e+01
      5921 2.960500e-02     1.94646193504104339e+01
      5941 2.970500e-02     1.94985278140432143e+01
      5961 2.980500e-02     1.95300495640861627e+01
      5981 2.990500e-02     1.95117335297398142e+01
      6001 3.000500e-02     1.94897864645508747e+01
      6021 3.010500e-02     1.94885112544799028e+01
      6041 3.020500e-02     1.95376747462033293e+01
