# Time forceX forceY forceZ
0.0011 9.55989 1.08747e-06 -8.77686e-13 9.55989 9.55989
0.0011 9.56482 1.37745e-06 -9.0529e-13 9.56482 9.56482
0.0011 9.56504 1.45921e-06 -8.85998e-13 9.56504 9.56504
0.0011 9.56504 1.45921e-06 -8.85998e-13 9.56504 9.56504
0.00115 10.0832 1.91063e-06 -8.94435e-13 10.0832 10.0832
0.00115 10.0355 3.05548e-06 -1.03554e-12 10.0355 10.0355
0.00115 9.62138 2.26331e-06 -1.08669e-12 9.62138 9.62138
0.00115 9.61717 1.46697e-06 -9.52586e-13 9.61717 9.61717
0.00115 9.61874 1.4233e-06 -9.97453e-13 9.61874 9.61874
0.00115 9.61874 1.4233e-06 -9.97453e-13 9.61874 9.61874
0.0012 9.67596 1.72777e-07 -9.36393e-13 9.67596 9.67596
0.0012 9.67174 1.70638e-06 -1.15064e-12 9.67174 9.67174
0.0012 9.63515 1.66483e-06 -1.13921e-12 9.63515 9.63515
0.0012 9.63457 1.4895e-06 -1.16572e-12 9.63457 9.63457
0.0012 9.63457 1.4895e-06 -1.16572e-12 9.63457 9.63457
0.00125 9.65079 -2.38301e-07 -1.00216e-12 9.65079 9.65079
0.00125 9.65041 1.39501e-06 -1.20341e-12 9.65041 9.65041
0.00125 9.64696 1.41839e-06 -1.24062e-12 9.64696 9.64696
0.00125 9.64696 1.41839e-06 -1.24062e-12 9.64696 9.64696
0.0013 9.65945 -3.57771e-07 -1.06143e-12 9.65945 9.65945
0.0013 9.65944 1.31043e-06 -1.2466e-12 9.65944 9.65944
0.0013 9.65913 1.30478e-06 -1.24031e-12 9.65913 9.65913
0.0013 9.65913 1.30478e-06 -1.24031e-12 9.65913 9.65913
0.00135 9.67134 -5.07757e-07 -1.2032e-12 9.67134 9.67134
0.00135 9.67134 9.71833e-07 -1.34086e-12 9.67134 9.67134
0.00135 9.67134 1.19379e-06 -1.33307e-12 9.67134 9.67134
0.00135 9.67134 1.19379e-06 -1.33307e-12 9.67134 9.67134
0.0014 9.6836 7.27811e-08 -1.23923e-12 9.6836 9.6836
0.0014 9.68362 8.26908e-07 -1.35048e-12 9.68362 9.68362
0.0014 9.68379 9.9378e-07 -1.26803e-12 9.68379 9.68379
0.0014 9.68379 9.9378e-07 -1.26803e-12 9.68379 9.68379
0.00145 9.69628 -7.05511e-07 -1.1991e-12 9.69628 9.69628
0.00145 9.69623 9.65716e-07 -1.37711e-12 9.69623 9.69623
0.00145 9.69583 1.03839e-06 -1.40307e-12 9.69583 9.69583
0.00145 9.69583 1.03839e-06 -1.40307e-12 9.69583 9.69583
0.0015 9.70791 -4.117e-07 -1.24594e-12 9.70791 9.70791
0.0015 9.70795 3.34213e-07 -1.31793e-12 9.70795 9.70795
0.0015 9.70828 8.93705e-07 -1.43252e-12 9.70828 9.70828
0.0015 9.70828 8.93705e-07 -1.43252e-12 9.70828 9.70828
0.00155 9.72077 -5.04807e-07 -1.28537e-12 9.72077 9.72077
0.00155 9.72074 5.93813e-07 -1.41862e-12 9.72074 9.72074
0.00155 9.72052 9.252e-07 -1.42863e-12 9.72052 9.72052
0.00155 9.72052 9.252e-07 -1.42863e-12 9.72052 9.72052
0.0016 9.73279 -7.79206e-07 -1.28018e-12 9.73279 9.73279
0.0016 9.73281 5.28023e-07 -1.50045e-12 9.73281 9.73281
0.0016 9.7329 7.06071e-07 -1.48722e-12 9.7329 9.7329
0.0016 9.7329 7.06071e-07 -1.48722e-12 9.7329 9.7329
0.00165 9.74532 -6.75412e-07 -1.36443e-12 9.74532 9.74532
0.00165 9.74531 4.35419e-07 -1.4403e-12 9.74531 9.74531
0.00165 9.74523 6.99838e-07 -1.45909e-12 9.74523 9.74523
0.00165 9.74523 6.99838e-07 -1.45909e-12 9.74523 9.74523
0.0017 9.75759 -1.16757e-06 -1.30766e-12 9.75759 9.75759
0.0017 9.7576 3.37018e-07 -1.44561e-12 9.7576 9.7576
0.0017 9.75766 5.21704e-07 -1.51046e-12 9.75766 9.75766
0.0017 9.75766 5.21704e-07 -1.51046e-12 9.75766 9.75766
0.00175 9.77013 -8.48757e-07 -1.37203e-12 9.77013 9.77013
0.00175 9.77013 3.09111e-07 -1.55108e-12 9.77013 9.77013
0.00175 9.77015 4.81585e-07 -1.54187e-12 9.77015 9.77015
0.00175 9.77015 4.81585e-07 -1.54187e-12 9.77015 9.77015
0.0018 9.78267 -1.13308e-06 -1.30021e-12 9.78267 9.78267
0.0018 9.78267 2.4206e-07 -1.45462e-12 9.78267 9.78267
0.0018 9.78266 4.2524e-07 -1.49619e-12 9.78266 9.78266
0.0018 9.78266 4.2524e-07 -1.49619e-12 9.78266 9.78266
0.00185 9.7952 -1.21623e-06 -1.36172e-12 9.7952 9.7952
0.00185 9.79521 1.03954e-07 -1.46153e-12 9.79521 9.79521
0.00185 9.79522 3.35346e-07 -1.52481e-12 9.79522 9.79522
0.00185 9.79522 3.35346e-07 -1.52481e-12 9.79522 9.79522
0.0019 9.80782 -1.29513e-06 -1.33134e-12 9.80782 9.80782
0.0019 9.80782 -7.05506e-07 -1.45367e-12 9.80782 9.80782
0.0019 9.80784 6.69317e-08 -1.5437e-12 9.80784 9.80784
0.0019 9.80784 6.69317e-08 -1.5437e-12 9.80784 9.80784
0.00195 9.82051 -1.60236e-06 -1.33521e-12 9.82051 9.82051
0.00195 9.82051 -6.6571e-07 -1.47264e-12 9.82051 9.82051
0.00195 9.82051 7.4033e-08 -1.49247e-12 9.82051 9.82051
0.00195 9.82051 7.4033e-08 -1.49247e-12 9.82051 9.82051
0.002 9.83322 -1.48372e-06 -1.33486e-12 9.83322 9.83322
0.002 9.83322 -5.66207e-07 -1.45381e-12 9.83322 9.83322
0.002 9.83321 4.23125e-08 -1.52987e-12 9.83321 9.83321
0.002 9.83321 4.23125e-08 -1.52987e-12 9.83321 9.83321
0.00205 9.84596 -1.77371e-06 -1.40208e-12 9.84596 9.84596
0.00205 9.84596 -7.54073e-07 -1.5207e-12 9.84596 9.84596
0.00205 9.84599 -1.02737e-07 -1.54153e-12 9.84599 9.84599
0.00205 9.84599 -1.02737e-07 -1.54153e-12 9.84599 9.84599
0.0021 9.8588 -1.45776e-06 -1.40523e-12 9.8588 9.8588
0.0021 9.8588 -6.62314e-07 -1.47124e-12 9.8588 9.8588
