(
(405    (1.1496532770309973 0.007408344068185305 0.0057864212591623755 0.003974514080531868 0.934778746120059 0.012149409446603037 0.00396126220641984 0.010336419429929815 0.9306961792323027))
(406    (1.1493763771761312 0.007448176031994148 0.005811736606241433 0.0033149715003453154 0.9349353503175054 0.012339673103547083 0.00343143592068578 0.01050039637691169 0.9307620667385964))
(407    (1.1490995000242001 0.007488009927159461 0.0058370561143170924 0.002655367102168944 0.9350919919502423 0.012529968072601762 0.002901582100054038 0.010664394551027653 0.9308279811783098))
(408    (1.1488226455662225 0.007527845755467593 0.0058623797845278845 0.0019957008567850795 0.9352486710278844 0.012720294362234364 0.002371700721056539 0.010828413959574514 0.9308939225570256))
(409    (1.1485458137932179 0.007567683518705088 0.0058877076180126 0.001335972734971422 0.9354053875600489 0.012910651980914104 0.0018417917602224707 0.010992454609850497 0.9309598908803278))
(410    (1.1482690046962054 0.007607523218658698 0.0059130396159102865 0.0006761827075010423 0.9355621415563545 0.013101040937112137 0.001311855194078282 0.011156516509155234 0.9310258861538022))
(411    (1.1479922182662043 0.007647364857115363 0.005938375779360244 1.63307451423817e-05 0.9357189330264225 0.013291461239301543 0.0007818909991476848 0.011320599664789766 0.9310919083830352))
(412    (1.147715454494235 0.0076872084358622335 0.005963716109502035 -0.0006435831813407498 0.9358757619798761 0.013481912895957343 0.00025189915195165035 0.011484704084056547 0.9311579575736154))
(413    (1.1474387133713164 0.007727053956686655 0.005989060607475477 -0.0013035591011891759 0.9360326284263408 0.013672395915556489 -0.00027812037099159115 0.011648829774259446 0.9312240337311326))
(414    (1.1471619948884693 0.0077669014213761715 0.006014409274420643 -0.0019635970436483532 0.9361895323754437 0.013862910306577861 -0.0008081675931665514 0.011812976742703735 0.9312901368611772))
(415    (1.1468852990367138 0.00780675083171853 0.006039762111477867 -0.0026236970379683758 0.9363464738368145 0.014053456077502286 -0.0013382425380604854 0.011977144996696106 0.931356266969342))
(416    (1.1466086258070705 0.007846602189501678 0.006065119119787736 -0.0032838591134039734 0.9365034528200847 0.014244033236812519 -0.001868345229163393 0.012141334543544663 0.9314224240612209))
(417    (1.14633197519056 0.007886455496513763 0.006090480300491098 -0.003944083299214515 0.9366604693348884 0.014434641792993252 -0.0023984756899680187 0.012305545390558918 0.9314886081424089))
(418    (1.1460553471782033 0.00792631075454313 0.006115845654729055 -0.004604369624664012 0.9368175233908616 0.014625281754531115 -0.0029286339439698545 0.012469777545049802 0.9315548192185026))
(419    (1.1457787417610217 0.007966167965378326 0.00614121518364297 -0.005264718119021114 0.9369746149976416 0.014815953129914666 -0.003458820014667139 0.012634031014329652 0.9316210572950999))
(420    (1.1455021589300365 0.008006027130808098 0.006166588888374461 -0.005925128811559115 0.9371317441648691 0.015006655927634413 -0.003989033925560861 0.012798305805712234 0.9316873223778003))
(421    (1.1452255986762694 0.008045888252621394 0.006191966770065403 -0.006585601731555955 0.9372889109021861 0.015197390156182796 -0.0045192757001547585 0.01296260192651271 0.9317536144722043))
(422    (1.1449490609907418 0.008085751332607367 0.0062173488298579325 -0.007246136908294218 0.9374461152192372 0.015388155824054188 -0.00504954536195532 0.01312691938404767 0.9318199335839139))
(423    (1.1454056655645093 0.008643710818754886 0.006727121460093012 -0.006930945508918714 0.9371662801595584 0.015019437265954954 -0.004826929683973126 0.012738119037180029 0.9317132211750166))
(424    (1.1458627581728946 0.009201524814093068 0.007236828003002495 -0.006615810554640847 0.9368868319964884 0.014651008007838402 -0.004604381661481666 0.012349583895926487 0.9316067708949771))
(425    (1.146320338944321 0.009759193627548325 0.007746468741006667 -0.0063007318696449 0.9366077704720998 0.014282867843373511 -0.00438190117032882 0.011961313743031029 0.9315005825825775))
(426    (1.1467784080074395 0.010316717567917182 0.008256043956436027 -0.005985709278168645 0.9363290953287104 0.01391501656644012 -0.0041594880864143195 0.011573308361442734 0.9313946560767514))
(427    (1.1472369654911223 0.010874096943854572 0.008765553931528836 -0.005670742604515538 0.9360508063088832 0.013547453971118891 -0.003937142285699721 0.011185567534300323 0.9312889912165891))
(428    (1.1476960115244637 0.01143133206387404 0.009274998948431278 -0.005355831673054622 0.9357729031554263 0.01318017985169117 -0.0037148636442083283 0.010798091044931998 0.9311835878413386))
(429    (1.1481555462367783 0.011988423236347912 0.00978437928919762 -0.005040976308220413 0.9354953856113924 0.01281319400263883 -0.003492652038025115 0.010410878676855289 0.9310784457904038))
(430    (1.148615569757602 0.012545370769507494 0.01029369523579038 -0.004726176334512803 0.9352182534200794 0.012446496218644127 -0.0032705073432966517 0.010023930213776913 0.9309735649033459))
(431    (1.1490760822166914 0.013102174971443255 0.010802947070080497 -0.004411431576496952 0.934941506325029 0.012080086294589567 -0.003048429436231028 0.009637245439592622 0.9308689450198828))
(432    (1.1495370837440257 0.013658836150105018 0.011312135073847486 -0.004096741858803188 0.9346651440700282 0.011713964025557744 -0.0028264181930977767 0.009250824138387058 0.930764585979889))
(433    (1.1499985744698047 0.014215354613302133 0.011821259528779597 -0.0037821070061269005 0.934389166399107 0.011348129206831205 -0.0026044734902277967 0.008864666094433593 0.9306604876233945))
(434    (1.1504605545244486 0.014771730668703688 0.012330320716473993 -0.0034675268432284414 0.93411357305654 0.0109825816338923 -0.0023825952040132784 0.008478771092194196 0.9305566497905865))
(435    (1.1509230240385997 0.015327964623838666 0.0128393189184369 -0.0031530011949330154 0.9338383637868451 0.010617321102423033 -0.0021607832109076276 0.008093138916319263 0.9304530723218077))
(436    (1.1513859831431217 0.015884056786096157 0.013348254416083784 -0.002838529886130584 0.9335635383347847 0.010252347408304935 -0.001939037387425389 0.007707769351647496 0.9303497550575576))
(437    (1.151849431969099 0.016440007462725535 0.013857127490739493 -0.0025241127417757543 0.9332890964453632 0.009887660347618893 -0.0017173576101421697 0.007322662183205729 0.9302466978384905))
(438    (1.1523133706478386 0.01699581696083664 0.014365938423638449 -0.002209749586887684 0.9330150378638294 0.009523259716645029 -0.001495743755694566 0.006937817196208799 0.9301439005054175))
(439    (1.152777799310867 0.017551485587399964 0.014874687495924783 -0.0018954402465499714 0.9327413623356744 0.009159145311862541 -0.0012741957007800845 0.006553234176059385 0.9300413628993047))
(440    (1.1532427180899332 0.01810701364924684 0.015383374988652514 -0.0015811845459105555 0.9324680696066322 0.00879531692994956 -0.0010527133221570676 0.006168912908347863 0.9299390848612741))
(441    (1.1537081271170078 0.01866240145306964 0.015892001182785713 -0.0012669823101816142 0.9321951594226799 0.00843177436778301 -0.000831296496644619 0.005784853178852168 0.9298370662326032))
(442    (1.1541740265242817 0.01921764930542193 0.016400566359198652 -0.0009528333646394573 0.9319226315300365 0.008068517422438467 -0.0006099451011225262 0.0054010547735376295 0.9297353068547243))
(443    (1.1546404164441688 0.019772757512718703 0.016909070798675985 -0.0006387375346244283 0.9316504856751638 0.007705545891190005 -0.0003886590125311865 0.005017517478556838 0.9296338065692255))
(444    (1.155107297009303 0.020327726381236498 0.01741751478191289 -0.0003246946455407974 0.9313787216047653 0.007342859571510058 -0.00016743810787153 0.004634241080249491 0.9295325652178494))
(445    (1.1555746683525412 0.020882556217113664 0.01792589858951527 -1.0704522856661595e-05 0.9311073390657867 0.006980458261069279 5.371773579505464e-05 0.004251225365142248 0.9294315826424946))
(446    (1.1560425306069595 0.021437247326350477 0.01843422250199985 0.0003032330078961597 0.9308363378054147 0.006618341757736388 0.00027480864134679645 0.00386847011994858 0.9293308586852131))
(447    (1.1565108839058578 0.021991800014809368 0.01894248679979441 0.0006171181211222267 0.9305657175710789 0.006256509859578037 0.0004958347316016171 0.003485975131568628 0.9292303931882129))
(448    (1.156979728382756 0.02254621458821508 0.019450691763237892 0.000930950991162582 0.9302954781104488 0.005894962364858659 0.0007167961293172062 0.0031037401870890498 0.9291301859938558))
(449    (1.1574490641713973 0.02310049135215488 0.01995883767258061 0.0012447317922948534 0.9300256191714364 0.005533699072040335 0.0009376929571910973 0.0027217650737828792 0.9290302369446587))
(450    (1.1579188914057437 0.023654630612078717 0.020466924807984357 0.001558460698733356 0.9297561405021937 0.005172719779782637 0.0011585253378607419 0.002340049579109374 0.9289305458832923))
(451    (1.1583892102199813 0.02420863267329944 0.020974953449522635 0.0018721378846291953 0.9294870418511141 0.004812024286942498 0.0013792933939035866 0.0019585934907138743 0.9288311126525821))
(452    (1.1588600207485167 0.024762497840992943 0.021482923877180753 0.0021857635240703686 0.9292183229668312 0.0044516123925740616 0.001599997247837145 0.0015773965964276512 0.9287319370955072))
(453    (1.1593313231259788 0.025316226420198384 0.021990836370856023 0.002499337791081869 0.9289499835982197 0.004091483895928541 0.0018206370221190774 0.0011964586842677653 0.9286330190552017))
(454    (1.1598031174872172 0.025869818715818334 0.022498691210357913 0.0028128608596257863 0.9286820234943937 0.0037316385964540786 0.002041212839147261 0.0008157795424369162 0.9285343583749524))
(455    (1.159803117487195 0.025869818715818334 0.022498691210353722 0.002812860859630119 0.9286820234944182 0.00373163859646806 0.0020412128391447404 0.0008157795424470351 0.9285343583749457))
(456    (1.160023480657231 0.025852515787817835 0.022486563000377113 0.0022140769126520387 0.9285864057119471 0.0037363341046222154 0.001597224218233371 0.0008315804436208373 0.9284316584510375))
(457    (1.1598529899269387 0.025840568662468685 0.022472789262803407 0.002221312283300874 0.9286159576768847 0.003593484815768796 0.0016346918213858519 0.0006605077613452261 0.928538653089664))
(458    (1.1600667259540998 0.025004343443764603 0.021817563646311523 0.0022457228195131612 0.9285488844964123 0.0036806418310338196 0.00172270507915309 0.0007231205490868564 0.9284345862626637))
(459    (1.1600995543297827 0.025068045241153376 0.021887105523475264 0.0022222100371691905 0.9284922165211011 0.0035596621880221286 0.0017663048335064158 0.0005649307411019483 0.928464824703656))
(460    (1.160058154148507 0.02438298748904269 0.02136989045899915 0.0028877146116618644 0.9285365983633141 0.0036388391191433745 0.0023198581778330197 0.0006223140368665407 0.9284758846830231))
(461    (1.1600159587897296 0.02369788819094223 0.02085262824548792 0.003553256574707265 0.9285805928742081 0.0037177227797639176 0.0028734245943845146 0.000679372713744584 0.9284867017955936))
(462    (1.1599729682452609 0.023012747813201954 0.020335319234949793 0.00421883547242153 0.9286241999942026 0.0037963131159819384 0.0034270037056443213 0.0007361067328114715 0.9284972760044103))
(463    (1.1599291825074556 0.022327566822221652 0.019817963779441408 0.004884450850874408 0.92866741966398 0.0038746100740931068 0.00398059513406957 0.0007925160553621436 0.9285076072726821))
(464    (1.1605810973787074 0.02242970446389699 0.019987262773143662 0.00483359341072118 0.9284770645667392 0.004143400173021254 0.0039615136793357125 0.001087664710774335 0.9281774576602325))
(465    (1.1612333698577648 0.02253193123120323 0.02015662653673234 0.004782712121456191 0.9282868298113158 0.004412031782092161 0.003942412027702295 0.001382645807640191 0.9278475085718293))
(466    (1.1611713554414018 0.022209219255196203 0.01993169860782405 0.005650665847738193 0.9283328302422426 0.004443793297928967 0.004597937796265554 0.0013958586884808273 0.9278768728217305))
(467    (1.161108886743469 0.021886504705974454 0.019706764158992682 0.0065186121788967715 0.9283785912059795 0.004475388257166636 0.005253441705413523 0.0014088896969789999 0.927906110698435))
(468    (1.1610459637950075 0.02156378771012358 0.01948182327849444 0.007386550774847 0.9284241126898415 0.004506816647448588 0.005908923498303804 0.0014217388280353574 0.9279352221957289))
(469    (1.1609825866272359 0.021241068394228374 0.019256876054586886 0.008254481295511993 0.9284693946812365 0.004538078456484462 0.006564382918106494 0.0014344060766227518 0.927964207307448))
(470    (1.1609187552715508 0.02091834688487272 0.019031922575528788 0.009122403400822932 0.9285144371676672 0.004569173672049358 0.007219819708004159 0.0014468914377853818 0.9279930660274782))
(471    (1.1608544697595264 0.020595623308639545 0.0188069629295801 0.009990316750719205 0.92855924013673 0.004600102281983833 0.00787523361119194 0.0014591949066387927 0.9280217983497551))
(472    (1.1607897301229144 0.02027289779211074 0.018581997205001907 0.010858221005148527 0.928603803576115 0.004630864274193902 0.008530624370877645 0.001471316478369876 0.9280504042682632))
(473    (1.1607245363936445 0.019950170461867145 0.018357025490056435 0.011726115824067095 0.9286481274736077 0.004661459636651054 0.009185991730281862 0.0014832561482368736 0.9280788837770382))
(474    (1.1606588886038232 0.0196274414444885 0.018132047873006957 0.012594000867439696 0.9286922118170862 0.00469188835739224 0.009841335432638048 0.001495013911569375 0.9281072368701639))
(475    (1.1605927867857349 0.01930471086655336 0.0179070644421178 0.01346187579523986 0.9287360565945236 0.004722150424519889 0.010496655221192634 0.0015065897637683207 0.9281354635417749))
(476    (1.160526230971842 0.01898197885463908 0.0176820752856543 0.01432974026744998 0.9287796617939872 0.004752245826201908 0.01115195083920513 0.001517983700306002 0.928163563786055))
(477    (1.160459221194784 0.018659245535321757 0.017457080491882764 0.015197593944061458 0.9288230274036379 0.004782174550671685 0.011807222029948215 0.0015291957167260614 0.9281915375972378))
(478    (1.1603917574873777 0.018336511035176157 0.017232080149070423 0.016065436485074823 0.9288661534117311 0.004811936586228089 0.012462468536707846 0.001540225808643494 0.9282193849696067))
(479    (1.160323839882618 0.018013775480775703 0.01700707434548543 0.016933267550499877 0.9289090398066163 0.0048415319212354825 0.013117690102783354 0.0015510739717446472 0.9282471058974945))
(480    (1.1602554684136768 0.017691038998692406 0.01678206316939679 0.017801086800355817 0.9289516865767369 0.004870960544123717 0.013772886471487552 0.0015617402017872233 0.928274700375284))
(481    (1.1601866431139038 0.017368301715496814 0.016557046709074364 0.018668893894671388 0.9289940937106308 0.004900222443388143 0.014428057386146826 0.001572224494600278 0.9283021683974079))
(482    (1.1605095200335973 0.01738046400038963 0.016581376436235258 0.019232300868517186 0.9288890415943429 0.00491855434554798 0.01486122625167459 0.0016043272114384553 0.9281640464597469))
(483    (1.1608325002994295 0.017392629520441946 0.01660571013923476 0.01979580143623204 0.9287840086208805 0.0049368942506455545 0.015294464405858925 0.0016364265697237262 0.9280259556467663))
(484    (1.161155583942321 0.01740479827663772 0.016630047819905614 0.0203593956375667 0.9286789947894397 0.004955242160000075 0.015727771879262827 0.001668522571719912 0.9278878959553418))
(485    (1.1614787709932075 0.01741697026995556 0.016654389480076276 0.020923083512278718 0.9285740000992193 0.00497359807493627 0.01616114870245359 0.0017006152196947647 0.9277498673823441))
(486    (1.161802061483034 0.0174291455013744 0.016678735121575642 0.021486865100136233 0.9284690245494185 0.004991961996779558 0.016594594906006434 0.0017327045159160265 0.9276118699246445))
(487    (1.162125455442755 0.017441323971873497 0.016703084746233058 0.022050740440917968 0.9283640681392372 0.005010333926856052 0.017028110520504548 0.0017647904626514324 0.9274739035791159))
(488    (1.1624489529033346 0.017453505682432407 0.016727438355878338 0.02261470957441323 0.9282591308678764 0.005028713866492558 0.01746169557653907 0.0017968730621687095 0.9273359683426327))
(489    (1.1627725538957467 0.017465690634031007 0.016751795952341733 0.0231787725404219 0.9281542127345367 0.005047101817016573 0.017895350104709072 0.0018289523167355764 0.9271980642120697))
(490    (1.163096258450975 0.017477878827649486 0.01677615753745395 0.023742929378754465 0.9280493137384199 0.005065497779756292 0.0183290741356216 0.0018610282286197434 0.9270601911843037))
(491    (1.1634200666000116 0.01749007026426835 0.016800523113046157 0.024307180129232005 0.9279444338787285 0.005083901756040599 0.018762867699891658 0.0018931008000889148 0.9269223492562122))
(492    (1.1637439783738595 0.01750226494486842 0.016824892680949968 0.0248715248316862 0.9278395731546654 0.005102313747199073 0.019196730828142196 0.0019251700334107858 0.9267845384246742))
(493    (1.1640679938035305 0.01751446287043082 0.01684926624299745 0.025435963525959327 0.9277347315654341 0.00512073375456199 0.019630663551004134 0.0019572359308530443 0.9266467586865698))
(494    (1.164392112920047 0.017526664041937003 0.016873643801021132 0.026000496251904277 0.9276299091102388 0.0051391617794603155 0.020064665899116374 0.001989298494683373 0.9265090100387803))
(495    (1.1647163357544392 0.017538868460368735 0.01689802535685398 0.026565123049384524 0.9275251057882841 0.005157597823225707 0.020498737903125758 0.0020213577271694433 0.9263712924781881))
(496    (1.1650406623377485 0.017551076126708084 0.016922410912329433 0.027129843958274193 0.9274203215987755 0.0051760418871905235 0.020932879593687122 0.0020534136305789237 0.9262336060016769))
(497    (1.1653650927010253 0.017563287041937447 0.016946800469281372 0.027694659018458002 0.927315556540919 0.005194493972687815 0.021367091001463265 0.0020854662071794743 0.9260959506061319))
(498    (1.1656896268753294 0.017575501207039525 0.01697119402954413 0.028259568269831285 0.9272108106139209 0.005212954081051324 0.021801372157124965 0.0021175154592387477 0.925958326288439))
(499    (1.1660142648917304 0.017587718622997347 0.01699559159495251 0.028824571752300025 0.9271060838169886 0.005231422213615492 0.02223572309135099 0.002149561389024391 0.9258207330454858))
(500    (1.1663390067813075 0.017599939290794245 0.017019993167341752 0.02938966950578079 0.9270013761493296 0.00524989837171545 0.02267014383482807 0.002181603998804044 0.9256831708741607))
(501    (1.1666638525751498 0.017612163211413873 0.01704439874854756 0.029954861570200813 0.9268966876101526 0.00526838255668703 0.023104634418250943 0.0022136432908453417 0.9255456397713536))
(502    (1.166988802304355 0.017624390385840186 0.017068808340406073 0.030520147985497945 0.9267920181986662 0.005286874769866752 0.0235391948723223 0.00224567926741591 0.9254081397339552))
(503    (1.1673138560000322 0.017636620815057485 0.01709322194475392 0.031085528791620676 0.9266873679140802 0.005305375012591838 0.02397382522775286 0.0022777119307833722 0.925270670758858))
(504    (1.1676390136932981 0.01764885450005036 0.017117639563428166 0.03165100402852814 0.9265827367556048 0.005323883286200203 0.024408525515261313 0.0023097412832153432 0.9251332328429553))
(505    (1.1679642754152801 0.01766109144180372 0.017142061198266317 0.03221657373619011 0.9264781247224504 0.005342399592030456 0.02484329576557434 0.002341767326979433 0.9249958259831418))
(506    (1.1682896411971153 0.017673331641302793 0.017166486851106364 0.032782237954587005 0.9263735318138289 0.005360923931421905 0.025278136009426647 0.0023737900643432458 0.9248584501763131))
(507    (1.1686151110699499 0.017685575099533127 0.017190916523786737 0.0333479967237099 0.9262689580289518 0.0053794563057145495 0.025713046277560908 0.00240580949757438 0.9247211054193664))
(508    (1.1689406850649402 0.01769782181748058 0.017215350218146318 0.03391385008356053 0.9261644033670321 0.005397996716249091 0.02614802660072782 0.0024378256289404304 0.9245837917091999))
(509    (1.1692663632132516 0.017710071796131332 0.017239787936024452 0.03447979807415126 0.9260598678272827 0.00541654516436692 0.026583077009686075 0.0024698384607089842 0.9244465090427131))
(510    (1.1695921455460596 0.01772232503647187 0.017264229679260935 0.03504584073550515 0.9259553514089174 0.005435101651410129 0.027018197535202387 0.002501847995147624 0.9243092574168066))
(511    (1.1699180320945495 0.017734581539489 0.01728867544969602 0.0356119781076559 0.9258508541111508 0.005453666178721506 0.027453388208051467 0.0025338542345239297 0.9241720368283822))
(512    (1.1702440228899154 0.017746841306169853 0.017313125249170423 0.03617821023064789 0.9257463759331974 0.005472238747644531 0.027888649059016047 0.0025658571811054726 0.924034847274343))
(513    (1.1705701179633623 0.017759104337501868 0.01733757907952531 0.03674453714453619 0.9256419168742734 0.00549081935952339 0.028323980118886878 0.002597856837159822 0.9238976887515934))
(514    (1.1708963173461033 0.017771370634472795 0.017362036942602303 0.03731095888938651 0.9255374769335947 0.005509408015702957 0.028759381418462723 0.002629853204954542 0.9237605612570389))
(515    (1.1712226210693621 0.017783640198070716 0.017386498840243483 0.037877475505275225 0.925433056110378 0.005528004717528805 0.029194852988550367 0.0026618462867571925 0.9236234647875861))
(516    (1.171549029164372 0.017795913029284013 0.01741096477429139 0.038444087032289465 0.9253286544038408 0.005546609466347209 0.029630394859964628 0.002693836084835328 0.9234863993401428))
(517    (1.1718755416623758 0.0178081891291014 0.017435434746589023 0.039010793510526984 0.9252242718132013 0.00556522226350514 0.030066007063528348 0.0027258226014565006 0.9233493649116186))
(518    (1.1722021585946258 0.017820468498511894 0.017459908758979827 0.039577594980096234 0.9251199083376781 0.005583843110350262 0.030501689630072396 0.002757805838888257 0.9232123614989233))
(519    (1.1725288799923845 0.017832751138504837 0.01748438681330771 0.04014449148111637 0.92501556397649 0.0056024720082309375 0.03093744259043566 0.0027897857993981396 0.9230753890989686))
(520    (1.1728557058869236 0.017845037050069887 0.017508868911417053 0.04071148305371726 0.9249112387288575 0.005621108958496235 0.0313732659754651 0.0028217624852536895 0.9229384477086675))
(521    (1.173182636309524 0.017857326234197012 0.01753335505515266 0.04127856973803942 0.9248069325940003 0.005639753962495911 0.03180915981601568 0.0028537358987224416 0.9228015373249335))
(522    (1.1735096712914774 0.017869618691876515 0.01755784524635983 0.04184575157423413 0.9247026455711399 0.0056584070215804265 0.032245124142950415 0.0028857060420719293 0.9226646579446824))
(523    (1.1738368108640844 0.017881914424098987 0.017582339486884296 0.042413028602463335 0.9245983776594978 0.005677068137100935 0.03268115898714036 0.00291767291756968 0.9225278095648299))
(524    (1.1741640550586554 0.01789421343185537 0.017606837778572252 0.042980400862899705 0.9244941288582963 0.005695737310409294 0.03311726437946463 0.002949636527483221 0.922390992182294))
(525    (1.1744914039065106 0.017906515716136898 0.017631340123270365 0.043547868395726615 0.9243898991667583 0.005714414542858059 0.03355344035081036 0.002981596874080075 0.9222542057939935))
(526    (1.1748188574389797 0.01791882127793513 0.017655846522825744 0.04411543124113817 0.924285688584107 0.005733099835800481 0.03398968693207277 0.0030135539596277618 0.9221174503968484))
(527    (1.175146415687402 0.017931130118241947 0.017680356979085966 0.044683089439339185 0.9241814971095665 0.005751793190590511 0.034426004154155115 0.003045507786393798 0.9219807259877797))
(528    (1.1754740786831273 0.017943442238049546 0.017704871493899065 0.0452508430305452 0.9240773247423617 0.005770494608582802 0.03486239204796872 0.003077458356645699 0.9218440325637101))
(529    (1.1758018464575137 0.017955757638350434 0.017729390069113532 0.045818692054982485 0.9239731714817178 0.005789204091132705 0.03529885064443294 0.003109405672650976 0.9217073701215629))
(530    (1.1761297190419302 0.017968076320137447 0.017753912706578317 0.046386636552888036 0.9238690373268604 0.005807921639596266 0.035735379974475213 0.003141349736677139 0.9215707386582631))
(531    (1.1764576964677547 0.01798039828440373 0.01777843940814283 0.046954676564509606 0.9237649222770163 0.0058266472553302395 0.03617198006903105 0.0031732905509916955 0.921434138170737))
(532    (1.1767857787663751 0.017992723532142752 0.01780297017565693 0.04752281213010565 0.9236608263314124 0.005845380939692068 0.03660865095904401 0.0032052281178621502 0.9212975686559115))
(533    (1.1771139659691892 0.0180050520643483 0.017827505010970964 0.04809104328994541 0.9235567494892766 0.005864122694039906 0.037045392675465735 0.0032371624395560066 0.9211610301107155))
(534    (1.177442258107604 0.018017383882014477 0.01785204391593571 0.04865937008430881 0.9234526917498369 0.005882872519732597 0.037482205249255926 0.0032690935183407664 0.9210245225320781))
(535    (1.177770655213037 0.018029718986135698 0.017876586892402423 0.049227792553486575 0.9233486531123223 0.005901630418129693 0.03791908871138238 0.003301021356483929 0.9208880459169307))
(536    (1.1780991573169144 0.01804205737770671 0.017901133942222806 0.04979631073778018 0.9232446335759625 0.005920396390591442 0.03835604309282096 0.003332945956252993 0.9207516002622053))
(537    (1.1784277644506729 0.01805439905772257 0.01792568506724903 0.05036492467750182 0.9231406331399873 0.005939170438478796 0.03879306842455559 0.003364867319915455 0.9206151855648351))
(538    (1.1787564766457586 0.018066744027178654 0.017950240269333725 0.05093363441297447 0.9230366518036275 0.005957952563153403 0.03923016473757832 0.0033967854497388107 0.9204788018217546))
(539    (1.1790852939336272 0.018079092287070657 0.017974799550329983 0.05150243998453189 0.9229326895661145 0.005976742765977615 0.039667332062889256 0.0034287003479905537 0.9203424490298996))
(540    (1.1794142163457442 0.018091443838394596 0.017999362912091352 0.05207134143251856 0.9228287464266803 0.005995541048314481 0.040104570431496595 0.0034606120169381775 0.920206127186207))
(541    (1.179743243913585 0.0181037986821468 0.018023930356471846 0.05264033879728978 0.9227248223845573 0.006014347411527757 0.040541879874416625 0.003492520458849175 0.920069836287615))
(542    (1.1800723766686347 0.01811615681932393 0.018048501885325932 0.053209432119211565 0.9226209174389786 0.0060331618569818965 0.04097926042267374 0.0035244256759910373 0.9199335763310629))
(543    (1.1804016146423877 0.018128518250922945 0.01807307750050855 0.05377862143866076 0.9225170315891781 0.006051984386042054 0.04141671210730042 0.003556327670631256 0.9197973473134913))
(544    (1.180730957866349 0.018140882977941142 0.018097657203875094 0.05434790679602496 0.92241316483439 0.006070815000074089 0.04185423495933725 0.003588226445037321 0.9196611492318421))
(545    (1.1810604063720322 0.018153251001376127 0.018122240997281415 0.05491728823170255 0.9223093171738491 0.006089653700444558 0.04229182900983291 0.003620122001476723 0.9195249820830579))
(546    (1.1817942974985913 0.0182555145344109 0.018189879231477968 0.05517290587381384 0.9220577548690189 0.006125901419564075 0.04248127286124661 0.0036833597962887417 0.9192186501094143))
(547    (1.18252867639822 0.01835781997603924 0.018257543987156576 0.05542862691211881 0.9218062879858896 0.0061621432446748794 0.04267079419760143 0.0037465768631979126 0.9189124352136192))
(548    (1.183263543385593 0.018460167360173488 0.018325235287154813 0.05568445143202082 0.9215549165067924 0.006198379187757963 0.042860393082285425 0.003809773222629292 0.9186063373603391))
(549    (1.1839988987756123 0.018562556720734962 0.018392953154323086 0.055940379518956494 0.9213036404140658 0.00623460926080021 0.04305006957872616 0.003872948895012977 0.9183003565142442))
(550    (1.1847347428833859 0.018664988091665342 0.01846069761152489 0.056196411258412925 0.9210524596900616 0.0062708334757890895 0.043239823750388845 0.0039361039007767525 0.9179944926400216))
(551    (1.1854710760242273 0.01876746150692666 0.0185284686816368 0.05645254673592763 0.9208013743171449 0.006307051844712663 0.043429655660776376 0.003999238260346093 0.9176887457023747))
(552    (1.1862078985136575 0.018869977000501324 0.01859626638754848 0.05670878603708865 0.9205503842776948 0.0063432643795595855 0.04361956537342936 0.004062351994144174 0.9173831156660237))
(553    (1.186945210667402 0.018972534606392148 0.018664090752162712 0.056965129247534566 0.9202994895541029 0.006379471092319105 0.04380955295192613 0.0041254451225918665 0.917077602495705))
(554    (1.187683012801394 0.019075134358622337 0.01873194179839538 0.05722157645295452 0.9200486901287749 0.006415671994981074 0.043999618459882754 0.004188517666107755 0.9167722061561722))
(555    (1.1884213052317723 0.019177776291235526 0.018799819549175506 0.057478127739088274 0.9197979859841294 0.006451867099535946 0.044189761960953096 0.004251569645108131 0.9164669266121946))
(556    (1.1891600882748825 0.019280460438295774 0.018867724027445232 0.05773478319172621 0.919547377102599 0.006488056417974781 0.04437998351882883 0.004314601080007007 0.9161617638285589))
(557    (1.1898993622472775 0.019383186833887584 0.01893565525615985 0.05799154289670941 0.9192968634666289 0.006524239962289252 0.04457028319723944 0.004377611991216115 0.9158567177700678))
(558    (1.1906391274657164 0.019485955512115936 0.01900361325828779 0.05824840693992965 0.9190464450586783 0.006560417744471643 0.044760661059952286 0.004440602399144918 0.9155517884015406))
(559    (1.1913793842471656 0.019588766507106264 0.01907159805681066 0.05850537540732944 0.9187961218612192 0.006596589776514856 0.04495111717077258 0.004503572324200606 0.9152469756878132))
(560    (1.192120132908799 0.019691619853004508 0.019139609674723224 0.05876244838490211 0.9185458938567379 0.0066327560704124155 0.045141651593543504 0.004566521786788114 0.9149422795937385))
(561    (1.1928613737679974 0.019794515583977098 0.01920764813503343 0.059019625958691764 0.9182957610277332 0.006668916638158468 0.0453322643921461 0.004629450807310116 0.9146377000841851))
(562    (1.1936031071423492 0.019897453734210976 0.01927571346076241 0.059276908214793374 0.9180457233567181 0.006705071491747789 0.04552295563049941 0.004692359406167031 0.9143332371240387))
(563    (1.1943453333496499 0.02000043433791362 0.019343805674944495 0.059534295239352775 0.9177957808262182 0.0067412206431757835 0.045713725372560465 0.004755247603757036 0.9140288906782015))
(564    (1.1950880527079035 0.020103457429313052 0.019411924800627218 0.059791787118566725 0.9175459334187729 0.006777364104438493 0.04590457368232428 0.004818115420476065 0.9137246607115918))
